"","SRR19241977","SRR19241978","SRR19241979","SRR19241980","SRR19241981","SRR19241982","SRR19241983","SRR19241984"
"tRF-16-WE8S68D",0,0,0,0,0,0,0,1
"tRF-16-WE8SPOD",0,0,1,0,0,0,0,1
"tRF-16-WE8SPOE",0,0,0,0,0,1,0,0
"tRF-16-WEK879B",1,0,0,0,0,0,0,0
"tRF-16-WJ9X0UB",0,0,1,1,1,2,0,0
"tRF-16-WK6WRND",0,0,0,0,1,1,0,1
"tRF-16-WKXU53D",0,0,0,1,0,0,0,0
"tRF-16-WO6VJDE",0,0,0,1,0,0,0,0
"tRF-16-WS3V2V0",0,0,0,0,1,0,1,0
"tRF-16-WS7309D",0,0,0,0,0,1,0,0
"tRF-16-WU1M70E",2,3,1,1,0,2,3,0
"tRF-16-WVEH93E",0,0,0,0,1,0,0,0
"tRF-16-WYL1M3E",0,1,1,1,0,0,0,0
"tRF-16-X0SW5ND",0,1,0,0,0,0,0,0
"tRF-16-X3HRL70",1,0,1,0,1,1,1,1
"tRF-16-X55JK80",0,1,0,0,0,0,0,0
"tRF-16-X5Q4R90",0,0,1,0,0,0,0,0
"tRF-16-XEKJ5R0",0,1,0,0,1,1,0,0
"tRF-16-XLR828B",0,0,0,0,0,0,1,0
"tRF-16-XQ53K80",0,0,0,0,1,0,0,1
"tRF-16-XRPM46D",1,0,0,1,0,0,0,0
"tRF-16-XU53F80",1,0,0,0,0,0,0,0
"tRF-16-XU53K80",0,0,0,0,0,0,0,1
"tRF-16-Y6QSD2D",0,0,0,0,1,1,0,0
"tRF-16-Y8L9810",0,0,0,0,1,0,0,0
"tRF-16-Y8NNBSB",0,1,0,0,0,1,0,0
"tRF-16-Y8RH93E",1,0,0,0,0,0,0,0
"tRF-16-Y9PYKHD",1,0,0,3,1,2,1,2
"tRF-16-YEN0RRB",2,1,0,0,1,0,0,0
"tRF-16-YKISQID",5,5,7,4,2,1,2,3
"tRF-16-YKWIR90",1,0,0,0,0,0,1,1
"tRF-16-YKWIR9B",1,1,1,0,0,0,0,1
"tRF-16-YO8R6QD",0,1,0,0,0,0,0,0
"tRF-16-YOSR990",0,0,1,0,0,0,0,0
"tRF-16-YPSV17D",0,0,0,0,1,0,0,0
"tRF-16-YR66EFD",0,0,0,1,2,1,1,2
"tRF-16-YRLHR0D",0,0,2,0,0,0,0,0
"tRF-16-YRRHQFD",1,5,3,7,5,4,5,2
"tRF-16-YSQSD2D",6,1,9,3,3,2,3,0
"tRF-16-YU4RRQ0",3,0,1,0,0,0,0,0
"tRF-16-YU4RRW0",3,0,6,0,0,3,0,2
"tRF-16-YU8SRZD",0,0,0,0,0,1,0,0
"tRF-16-YUBS68B",0,1,0,1,0,0,0,0
"tRF-16-YUBS6PB",0,1,0,0,0,0,0,0
"tRF-16-YUHR0VE",0,0,0,0,0,0,0,1
"tRF-16-YUSR0S0",0,0,0,0,0,0,1,0
"tRF-16-YUYRLH0",0,0,0,0,0,0,0,1
"tRF-16-YYS9MQ0",1,0,0,0,0,0,0,0
"tRF-16-YZQD3KE",0,0,1,1,0,0,0,0
"tRF-16-Z343RQ0",0,0,0,1,0,0,0,0
"tRF-16-Z8R3WEE",1,0,0,0,1,2,0,0
"tRF-16-ZDL9X1B",18,196,21,102,171,140,102,140
"tRF-16-ZH0SR90",0,0,0,0,1,0,0,0
"tRF-16-ZKRNLND",0,0,1,1,1,0,0,0
"tRF-16-ZRS3SJ0",0,0,1,0,0,1,0,0
"tRF-16-ZVEH93E",0,0,0,0,1,0,2,0
"tRF-17-026ZEDJ",0,1,0,0,0,1,0,0
"tRF-17-04SXQ3O",0,0,0,0,0,0,1,0
"tRF-17-078SUXJ",0,2,1,0,2,0,0,0
"tRF-17-07QSNHJ",10,10,10,5,9,2,0,10
"tRF-17-08F4BD3",19,5,11,3,15,8,6,14
"tRF-17-08P2B52",0,0,0,1,0,1,0,1
"tRF-17-08P2F52",20,7,10,4,12,5,8,14
"tRF-17-08Q2B52",258,187,224,131,312,291,130,195
"tRF-17-094OFOO",0,0,0,0,0,0,1,2
"tRF-17-09Z51UJ",1,0,0,0,1,1,1,3
"tRF-17-0DFKN5L",0,0,0,0,0,1,0,0
"tRF-17-0HLBRRJ",0,0,0,1,0,0,0,0
"tRF-17-0L9RQ44",1,0,1,0,1,1,0,0
"tRF-17-0P5830P",4,0,0,1,2,2,1,0
"tRF-17-0PRMQ0Q",0,1,0,0,1,0,1,0
"tRF-17-0RNQYXJ",0,0,1,0,1,1,0,1
"tRF-17-0RSSX7J",2,2,0,0,0,8,1,2
"tRF-17-0RYNUR2",0,2,4,3,4,6,5,4
"tRF-17-0UQ2B52",0,3,1,0,1,1,1,0
"tRF-17-0VL8K8N",0,0,0,0,1,0,0,0
"tRF-17-0Y3KQ92",2,9,3,6,5,3,11,14
"tRF-17-10H7RNK",1,1,1,0,1,0,0,0
"tRF-17-1293WE5",1,0,0,3,0,1,3,4
"tRF-17-12Z4R9L",0,0,0,0,0,0,0,1
"tRF-17-16538E5",0,0,0,0,0,2,0,0
"tRF-17-184KISN",2,1,1,0,5,0,2,2
"tRF-17-18VUY9M",0,0,2,0,0,1,0,1
"tRF-17-18YMEMP",0,1,0,0,0,0,0,0
"tRF-17-195181P",0,0,0,0,0,0,0,1
"tRF-17-1EWJQ72",0,0,1,0,0,2,0,1
"tRF-17-1HPSR9L",0,0,0,0,1,0,0,0
"tRF-17-1IUUK7O",0,0,0,0,1,1,0,0
"tRF-17-1KVUY94",7,3,5,2,1,2,2,2
"tRF-17-1LQ4PUM",0,0,0,0,0,1,0,0
"tRF-17-1MQ8YUI",0,0,0,0,1,1,0,0
"tRF-17-1MQ8YUQ",0,0,0,0,0,1,0,0
"tRF-17-1N70YUM",1,0,0,0,0,0,0,0
"tRF-17-1NR8YU5",1,0,0,0,0,0,0,0
"tRF-17-1NR8YUM",0,1,0,0,1,0,0,0
"tRF-17-1OHE103",0,1,0,0,0,3,0,2
"tRF-17-1R7HFE1",0,1,0,1,1,0,0,1
"tRF-17-1RXSMMM",0,0,0,0,1,0,0,0
"tRF-17-1SS2P44",9,4,1,3,7,2,6,2
"tRF-17-1SS2PMH",3,1,0,1,5,2,2,2
"tRF-17-1ZILQXJ",0,0,0,0,0,0,0,2
"tRF-17-22RRN35",1,0,0,0,0,0,0,0
"tRF-17-245J7KQ",2,1,5,1,4,1,1,2
"tRF-17-2EK8E0J",0,0,0,1,0,0,0,0
"tRF-17-2F5JYH1",0,0,0,0,1,0,0,0
"tRF-17-2J1Y0S4",2,1,1,0,0,1,0,1
"tRF-17-2MK827J",0,0,0,0,0,0,1,1
"tRF-17-2QW18FK",1,0,0,0,0,0,0,0
"tRF-17-2R14PS4",0,0,0,0,0,0,1,0
"tRF-17-2R1HPS4",0,0,0,0,0,0,1,0
"tRF-17-2S3HPS4",0,0,0,0,0,2,1,2
"tRF-17-2VR0084",0,4,0,1,5,4,3,3
"tRF-17-2VR0PS4",0,0,1,0,0,0,0,1
"tRF-17-2WNIYFK",0,0,0,0,0,2,0,0
"tRF-17-2YU04DQ",0,5,1,1,8,8,2,4
"tRF-17-307W5N2",1,1,0,0,0,0,0,0
"tRF-17-30MMUK3",0,0,1,0,0,0,0,0
"tRF-17-31QJ3KQ",2,0,4,2,1,5,1,1
"tRF-17-325UB1Q",1,0,0,0,0,0,0,2
"tRF-17-3290Q44",0,0,0,0,0,0,0,1
"tRF-17-32Q86NN",0,1,0,0,0,1,0,0
"tRF-17-37YF7D2",1,14,2,8,13,8,9,14
"tRF-17-3B1NR8Q",0,1,0,0,0,0,0,0
"tRF-17-3HPSR9L",0,1,0,0,3,1,0,1
"tRF-17-3L7L732",1,1,0,0,0,0,0,0
"tRF-17-3OPP6NN",0,1,0,1,0,0,0,0
"tRF-17-3XRSN35",1,1,0,0,1,1,0,0
"tRF-17-409Z7KQ",2,1,2,0,2,1,0,1
"tRF-17-40KK5YP",4,0,2,0,1,0,0,2
"tRF-17-45DBNIF",1,6,0,1,1,0,0,0
"tRF-17-45LSM1K",0,0,0,0,0,0,1,0
"tRF-17-490VL83",0,0,0,1,0,2,0,0
"tRF-17-490VL8J",0,0,0,0,1,0,0,0
"tRF-17-4BRRN35",1,1,0,0,0,0,0,0
"tRF-17-4E6L1F5",1,0,0,0,0,0,0,0
"tRF-17-4O77R7J",1,0,0,0,0,2,0,0
"tRF-17-4P64R9L",0,0,2,0,0,0,0,2
"tRF-17-4PRS93Q",1,0,0,0,0,0,0,0
"tRF-17-4PU3XOO",0,0,0,1,0,0,0,0
"tRF-17-4RRQRBJ",0,0,0,1,0,0,0,0
"tRF-17-4S14IZ2",0,0,0,0,0,1,1,0
"tRF-17-4S581HP",0,0,1,0,0,0,0,0
"tRF-17-4W6VD8O",0,1,0,0,0,0,0,0
"tRF-17-4ZMKQ44",0,1,0,0,0,0,0,0
"tRF-17-50SRRN2",0,0,1,0,0,0,0,0
"tRF-17-51MLHVI",0,0,0,0,3,1,1,3
"tRF-17-56M3WBJ",1,0,0,0,0,0,0,0
"tRF-17-58J0K8O",0,0,0,0,0,0,1,0
"tRF-17-58RW5PN",0,1,0,0,0,0,0,0
"tRF-17-593J2H2",1,0,0,0,0,1,0,0
"tRF-17-593KMH2",0,0,0,0,1,0,0,0
"tRF-17-596VW6J",2,2,4,1,3,0,1,0
"tRF-17-59KNNVL",1,0,1,0,0,1,0,0
"tRF-17-59WIZKP",0,0,0,0,0,0,1,0
"tRF-17-5DMKYUQ",2,2,1,1,0,1,1,3
"tRF-17-5IUDK7O",0,0,0,0,1,1,0,0
"tRF-17-5JK876I",0,0,1,0,0,0,0,0
"tRF-17-5LDOV2M",0,0,0,0,2,2,0,0
"tRF-17-5MW36D3",0,0,0,0,0,0,0,1
"tRF-17-5OJIH6Q",0,0,0,0,1,0,0,0
"tRF-17-5P7JE2L",0,0,0,0,0,0,1,0
"tRF-17-5R3JH92",1,0,0,0,0,1,1,0
"tRF-17-5VF3R3Q",1,0,1,0,0,0,1,0
"tRF-17-5WF918O",0,0,2,0,0,0,0,0
"tRF-17-5XR4NP3",3,6,3,3,8,10,5,19
"tRF-17-60MV9JJ",1,0,3,0,0,0,2,4
"tRF-17-623K7SI",2,1,2,0,2,1,3,1
"tRF-17-645J7KQ",0,1,1,1,0,0,0,0
"tRF-17-64R4XL4",1,0,0,0,0,1,0,0
"tRF-17-64R9595",0,0,0,1,0,0,0,0
"tRF-17-67NZU6J",0,0,0,0,0,0,0,1
"tRF-17-68K87S1",1,6,0,0,3,4,3,2
"tRF-17-6JYBKRQ",1,0,0,0,0,0,0,0
"tRF-17-6NMH491",0,1,0,0,0,0,0,0
"tRF-17-6RRNLIJ",2,0,0,0,0,0,0,0
"tRF-17-6S7P4P5",0,1,0,0,0,1,0,0
"tRF-17-6XQ6S8O",0,0,1,0,0,0,0,0
"tRF-17-70VR31P",1,0,2,2,0,0,1,0
"tRF-17-739P8WM",7,33,1,15,26,17,26,33
"tRF-17-73FJQ43",1,0,1,0,1,0,0,0
"tRF-17-73V02YN",2,0,0,0,0,1,0,0
"tRF-17-73V2Y8K",4,3,5,4,5,4,7,9
"tRF-17-73V6M7M",0,0,1,0,0,0,0,0
"tRF-17-741M3KQ",1,0,0,0,0,0,0,0
"tRF-17-76IR3D4",0,0,1,0,0,0,0,0
"tRF-17-79MP9PK",1,0,2,2,2,0,0,2
"tRF-17-7IVI7O3",1,0,1,0,0,1,1,2
"tRF-17-7O409ZN",1,0,1,0,0,0,0,0
"tRF-17-7OO8J0J",0,0,0,0,0,0,1,0
"tRF-17-7P596V5",3,0,1,1,0,1,3,2
"tRF-17-7PU9XWP",16,3,18,2,5,3,4,4
"tRF-17-7S0RMIJ",0,1,0,0,0,0,0,0
"tRF-17-7SD6MS4",0,0,0,0,0,1,0,0
"tRF-17-7SDRJHN",0,0,0,0,0,0,1,0
"tRF-17-7SERM4P",1,0,0,0,0,1,0,0
"tRF-17-7SERMLP",0,1,0,0,0,0,0,0
"tRF-17-7SFR2WP",0,0,1,0,0,0,0,0
"tRF-17-7SHRMF5",0,0,0,0,0,1,0,0
"tRF-17-7SIRM12",0,0,0,0,0,0,0,1
"tRF-17-7UK87SI",1,0,0,0,0,1,0,0
"tRF-17-7X9PN53",0,29,0,14,46,31,21,38
"tRF-17-7Y93Y05",0,1,0,1,1,2,0,1
"tRF-17-7ZP33XJ",0,1,0,0,0,1,0,0
"tRF-17-808HWKN",0,1,0,0,0,0,0,0
"tRF-17-821IQ4Q",1,0,1,0,0,0,0,1
"tRF-17-821NQ4Q",2,0,0,0,0,0,0,0
"tRF-17-82FNPKQ",0,0,0,0,0,0,0,1
"tRF-17-83ML5F5",3,0,2,0,0,0,0,0
"tRF-17-83ML5FO",1,0,2,0,1,0,0,0
"tRF-17-83RPFVM",0,0,0,1,0,0,0,0
"tRF-17-8639SV2",0,0,0,0,0,1,0,0
"tRF-17-863IP52",9,40,11,14,79,58,33,41
"tRF-17-8689SV2",0,2,0,2,2,2,1,3
"tRF-17-86K9SV2",0,0,0,0,0,0,1,0
"tRF-17-86KP6HJ",1,0,0,0,0,1,0,0
"tRF-17-86S2P92",1,1,1,0,0,1,0,0
"tRF-17-86V8WPK",0,0,0,1,0,0,0,1
"tRF-17-86Z34J2",0,1,0,2,0,1,2,0
"tRF-17-88481D2",1,1,1,3,12,19,3,8
"tRF-17-884U1D2",29,49,28,41,70,132,37,57
"tRF-17-8871K92",105,310,78,200,489,396,131,203
"tRF-17-8871KR2",0,2,0,1,0,0,1,0
"tRF-17-88FYREP",0,0,1,0,0,0,0,0
"tRF-17-890Y5FJ",0,1,0,0,0,0,0,0
"tRF-17-89Q867J",0,1,0,1,0,1,0,1
"tRF-17-8B8SOUM",0,0,0,0,0,1,0,0
"tRF-17-8EKSP15",0,0,0,0,0,1,0,0
"tRF-17-8HM2OS4",1,0,2,0,0,1,1,0
"tRF-17-8K587SI",3,2,2,0,2,1,1,2
"tRF-17-8O90Q44",4,0,1,2,1,1,0,0
"tRF-17-8P4U1D2",0,0,0,0,0,0,1,0
"tRF-17-8PLML35",1,0,0,0,1,2,1,1
"tRF-17-8Q9MYKJ",1,2,0,1,0,2,1,0
"tRF-17-8R1546J",1,1,0,0,4,1,0,0
"tRF-17-8R6546J",20,34,17,25,69,38,15,29
"tRF-17-8R6Q46J",28,43,23,31,74,57,24,37
"tRF-17-8S2SP52",0,0,0,0,0,1,0,0
"tRF-17-8S68L52",4,5,6,10,12,6,2,2
"tRF-17-8SPOL52",4,3,5,2,7,13,1,7
"tRF-17-8WQ0D52",0,14,1,4,9,5,9,8
"tRF-17-8Y3DUV2",7,18,12,12,24,26,10,20
"tRF-17-8Y3HSV2",3,4,3,3,6,5,1,1
"tRF-17-8YWJUV2",0,0,0,0,0,1,0,0
"tRF-17-8ZLLQ6N",0,0,1,0,0,0,0,0
"tRF-17-93Q01MJ",0,0,0,0,1,0,0,0
"tRF-17-941QKSJ",5,0,9,6,1,6,0,3
"tRF-17-945NB23",15,9,13,7,24,17,34,40
"tRF-17-94J4S2I",0,0,1,0,0,0,0,0
"tRF-17-94V4SMI",0,1,0,1,0,0,0,0
"tRF-17-9553K8N",0,0,1,0,0,0,1,0
"tRF-17-96L85DK",1,0,0,0,1,1,0,0
"tRF-17-98YKISM",0,1,1,1,1,0,0,0
"tRF-17-9EDJSY1",1,1,2,1,1,0,0,0
"tRF-17-9EDJSYI",1,0,1,0,1,1,0,0
"tRF-17-9KIWRNK",1,0,0,0,0,0,1,0
"tRF-17-9MH57SJ",0,0,1,0,0,0,1,0
"tRF-17-9MVH7PL",0,1,0,0,0,0,0,0
"tRF-17-9N15WVN",15,18,12,19,22,17,10,19
"tRF-17-9N1EWJM",14,30,18,11,46,24,16,27
"tRF-17-9N1QKSJ",1,1,1,2,2,3,0,1
"tRF-17-9NDJ581",0,0,2,0,0,0,0,0
"tRF-17-9NDJ781",0,0,0,0,1,0,0,0
"tRF-17-9NH5SY3",0,0,1,0,0,0,0,1
"tRF-17-9NLM3KQ",1,0,0,0,0,0,0,0
"tRF-17-9NLN3J5",0,0,0,2,0,0,0,0
"tRF-17-9NS334K",2,23,3,12,27,26,14,22
"tRF-17-9O08F4F",0,0,0,0,0,0,0,1
"tRF-17-9O0PRMM",0,0,1,0,0,0,0,0
"tRF-17-9Q53K8N",0,0,3,0,1,2,1,2
"tRF-17-9Q5J48N",1,0,0,0,0,0,0,0
"tRF-17-9Q5JK8N",4,3,4,4,4,1,3,5
"tRF-17-9URRM35",0,0,0,0,0,1,0,0
"tRF-17-9VZVEHP",1,0,0,0,0,1,0,0
"tRF-17-9W53K8N",1,0,2,0,2,0,0,0
"tRF-17-B162XB1",0,1,0,1,1,2,0,0
"tRF-17-B1RHOD1",0,0,2,0,0,2,2,0
"tRF-17-B4ZPEK3",0,5,0,8,5,3,2,7
"tRF-17-B6R3LUN",0,1,0,0,0,0,0,1
"tRF-17-BBSQ6KJ",1,2,0,0,0,0,0,0
"tRF-17-BE7XO8M",1,2,0,4,3,3,0,1
"tRF-17-BLJD22M",0,0,1,0,0,1,0,0
"tRF-17-BLS17O3",0,0,0,0,0,1,0,1
"tRF-17-BM32LJJ",2,3,1,1,1,1,2,3
"tRF-17-BMM3PR3",0,0,0,0,0,1,0,0
"tRF-17-BMW36D3",0,2,2,0,0,0,1,2
"tRF-17-BMW3RD3",0,0,0,0,0,0,0,1
"tRF-17-BMWIRJ3",0,0,0,1,0,0,1,0
"tRF-17-BP1IUUJ",0,3,0,0,3,4,0,0
"tRF-17-BP4MJYN",0,0,0,0,0,0,0,1
"tRF-17-BQ6ZW6J",1,4,1,0,2,3,3,0
"tRF-17-BRMR715",0,0,0,0,0,0,0,1
"tRF-17-BS5EOBJ",5,16,4,6,15,14,11,33
"tRF-17-BS68BFJ",221,134,192,156,310,250,157,196
"tRF-17-BS6PBFJ",1,0,1,0,0,1,0,0
"tRF-17-BS6PDFJ",20,8,16,6,9,10,9,9
"tRF-17-BSF8BFJ",1,1,0,0,0,1,0,0
"tRF-17-BX1WZ44",0,2,0,0,0,1,0,0
"tRF-17-BY68BFJ",4,0,1,0,0,1,1,1
"tRF-17-BZOS4Y1",6,7,2,6,12,12,7,13
"tRF-17-D3L87SI",0,0,0,0,1,0,0,0
"tRF-17-D5F1D0J",0,3,0,0,2,2,6,2
"tRF-17-D7LYR15",1,0,0,0,0,1,0,0
"tRF-17-D7M4615",1,1,1,1,0,1,0,1
"tRF-17-D7M4O15",1,0,2,0,0,1,0,0
"tRF-17-D81H935",0,0,0,0,0,1,1,0
"tRF-17-D890YBL",0,2,1,1,7,2,1,4
"tRF-17-D9W1X6K",10,3,3,0,2,1,2,1
"tRF-17-DF7UK8M",0,1,1,1,0,0,0,0
"tRF-17-DF7UK8N",1,2,2,0,0,1,0,0
"tRF-17-DHXY6RI",0,0,0,0,0,0,0,1
"tRF-17-DI2OOIM",0,5,0,0,3,1,0,0
"tRF-17-DNN346I",0,1,0,0,0,0,0,0
"tRF-17-DP5IUDJ",0,0,0,0,3,2,0,1
"tRF-17-DPUSYDQ",0,0,0,0,1,0,0,0
"tRF-17-DR3J092",0,1,0,0,0,0,0,0
"tRF-17-DR3JH92",0,0,0,1,0,0,0,0
"tRF-17-DR69OK1",1,2,1,0,0,0,0,0
"tRF-17-DRFU8UN",0,0,0,0,0,0,1,0
"tRF-17-DRJH715",0,0,1,0,0,0,0,0
"tRF-17-DRJRWMM",0,1,0,1,0,1,0,0
"tRF-17-DRR4KR5",0,2,0,0,0,0,0,0
"tRF-17-DWY2MJ5",3,24,2,17,27,27,13,24
"tRF-17-E1D3L8N",0,0,0,0,1,0,0,0
"tRF-17-E8Q2B52",2,0,0,1,3,2,0,1
"tRF-17-EH623KN",1,1,0,2,0,1,1,0
"tRF-17-EH6KK8N",3,1,1,3,0,2,0,0
"tRF-17-EHBK8R4",2,2,1,0,4,2,2,4
"tRF-17-EO7N98N",3,0,1,0,0,0,2,0
"tRF-17-EY0VWUJ",43,41,41,32,71,50,39,84
"tRF-17-F07V7N2",0,0,0,0,0,1,0,1
"tRF-17-F0IURNK",3,1,3,0,1,4,3,4
"tRF-17-F0QV7NK",0,0,0,0,0,1,1,0
"tRF-17-F1R3WE5",2,0,8,0,4,0,0,1
"tRF-17-F4P2PSN",0,0,0,0,0,1,0,0
"tRF-17-F6RE98N",1,5,2,1,1,2,0,2
"tRF-17-F8DHXY4",3,7,5,3,7,6,7,4
"tRF-17-F900BY3",0,7,0,2,9,9,4,4
"tRF-17-F9LKXNQ",0,0,0,0,0,3,1,0
"tRF-17-FBQ6221",0,1,0,1,3,2,1,2
"tRF-17-FFR3VJ3",0,2,0,3,4,1,2,4
"tRF-17-FJ33DS2",1,0,0,0,0,0,0,0
"tRF-17-FPZD3K3",0,0,0,0,0,0,1,0
"tRF-17-FPZD3KQ",0,1,2,1,1,0,1,0
"tRF-17-FR83DNM",0,0,0,0,1,0,0,0
"tRF-17-FRROWFO",0,1,0,0,3,0,1,2
"tRF-17-FU8U76F",0,0,0,1,0,0,0,0
"tRF-17-FW6SF85",1,0,0,0,0,0,0,1
"tRF-17-FWQ8P6O",0,0,0,0,0,1,0,0
"tRF-17-FZ9KR9L",1,0,1,0,1,0,0,1
"tRF-17-H30WUI5",0,0,0,0,1,0,0,0
"tRF-17-H48V7KQ",3,1,2,0,0,0,2,3
"tRF-17-H5KQBFJ",0,13,0,7,10,6,9,9
"tRF-17-H6QE30Q",1,0,0,0,0,1,1,1
"tRF-17-H6RVK7J",0,1,0,0,0,0,0,0
"tRF-17-H7HLWXJ",0,0,0,0,0,0,0,1
"tRF-17-H7PU4HJ",27,31,31,13,32,31,13,24
"tRF-17-H7S84HJ",0,0,0,0,0,1,0,0
"tRF-17-H9R8B7J",18,24,11,16,15,17,10,19
"tRF-17-H9R8ORJ",0,0,0,1,0,0,0,0
"tRF-17-HENBRSP",2,3,5,4,2,1,1,0
"tRF-17-HFO6FJ3",0,0,0,0,0,1,0,0
"tRF-17-HKFZB1J",0,0,0,0,0,0,0,1
"tRF-17-HPDJXWN",1,0,0,0,0,0,0,0
"tRF-17-HR07MSJ",0,0,0,0,2,3,0,1
"tRF-17-HR0P1SJ",0,0,0,0,1,0,0,0
"tRF-17-HR0VX6J",48,80,38,51,186,131,60,91
"tRF-17-HR0ZMSJ",0,0,0,0,1,0,0,0
"tRF-17-HR1PF7J",2,0,1,0,0,0,1,0
"tRF-17-HRF867J",1,0,0,0,0,0,0,0
"tRF-17-HRF8X7J",2,1,5,0,1,0,1,1
"tRF-17-HRH7MSJ",1,3,1,4,3,0,0,1
"tRF-17-HRMF3R1",0,0,0,1,0,0,0,0
"tRF-17-HRMFWR1",0,0,1,0,0,0,0,0
"tRF-17-HSQS52J",0,0,0,0,1,1,0,1
"tRF-17-HSQSD2J",5,4,7,7,7,12,7,12
"tRF-17-HSRVK7J",19,40,16,22,54,33,17,18
"tRF-17-HUB689P",1,0,0,0,1,0,0,0
"tRF-17-HYD3MUN",1,0,3,1,0,0,0,0
"tRF-17-I0PRRNK",0,1,0,0,2,0,0,0
"tRF-17-I26WRNK",0,1,0,0,0,0,0,0
"tRF-17-I2UKM7L",0,0,0,0,0,1,0,0
"tRF-17-I34JRX4",1,0,0,0,0,0,0,0
"tRF-17-I363U01",2,6,3,4,8,7,8,7
"tRF-17-I7L7P5M",0,0,1,1,0,1,1,0
"tRF-17-I7XUK8N",1,0,2,0,1,0,0,0
"tRF-17-I8RZKSK",0,0,0,0,0,0,0,1
"tRF-17-I958M8N",0,0,0,1,0,1,0,0
"tRF-17-IFFNKQ5",1,0,0,1,0,0,0,0
"tRF-17-IMLWRNK",0,0,0,0,2,1,0,2
"tRF-17-INVDRI2",19,235,11,135,176,163,76,109
"tRF-17-IPRVYJP",0,0,0,0,0,2,0,3
"tRF-17-IR1NLIJ",0,1,0,0,0,0,0,0
"tRF-17-IR69OK1",3,0,2,0,0,1,0,0
"tRF-17-IRM1BV1",0,0,0,0,1,0,0,0
"tRF-17-ISQI45K",0,2,0,0,2,1,1,0
"tRF-17-IWQ7PHK",1,3,1,0,0,0,0,0
"tRF-17-IWRNL3J",1,0,0,0,0,0,0,0
"tRF-17-J07RRNK",0,0,0,0,0,0,0,1
"tRF-17-J09HJHL",0,0,1,0,0,0,0,0
"tRF-17-J09KZY2",1,0,2,0,0,0,0,0
"tRF-17-J0SU9E3",1,1,0,0,0,0,0,0
"tRF-17-J0SU9EK",0,0,1,0,0,0,0,0
"tRF-17-J36RRNK",0,0,1,0,0,0,0,0
"tRF-17-J3SSM8N",0,0,0,0,0,0,0,1
"tRF-17-J4S2QHP",0,0,1,0,0,0,0,0
"tRF-17-J6K6UD1",0,2,0,0,1,1,0,0
"tRF-17-J8O9YE3",1,0,2,1,0,0,0,0
"tRF-17-J9ZH0S4",1,0,0,1,0,1,0,0
"tRF-17-JB59J35",0,0,0,0,0,0,0,1
"tRF-17-JB5Y135",1,0,1,0,0,1,0,1
"tRF-17-JB5YJ35",0,0,0,0,0,1,0,0
"tRF-17-JB6YMW5",1,0,0,0,0,0,0,0
"tRF-17-JBRR935",0,0,0,0,0,0,1,0
"tRF-17-JBRYMW5",0,0,0,0,0,0,0,1
"tRF-17-JD22PZ2",5,8,8,2,9,16,6,18
"tRF-17-JHHS19L",0,0,0,0,0,1,0,0
"tRF-17-JIH6Z33",0,0,1,0,0,0,0,1
"tRF-17-JKIKYUQ",2,1,7,0,2,2,3,7
"tRF-17-JKIWRNK",4,0,1,0,0,1,0,0
"tRF-17-JKSV5N2",0,0,0,0,0,0,0,1
"tRF-17-JMRPFQ2",4,0,5,1,0,1,1,2
"tRF-17-JNORRNK",0,0,1,0,0,0,1,1
"tRF-17-JOKP1ML",1,1,3,1,0,0,0,0
"tRF-17-JQSSM8N",7,4,3,3,0,3,2,3
"tRF-17-JYSZ11J",0,0,0,0,0,0,1,0
"tRF-17-K0SVRNK",1,0,1,0,1,0,0,0
"tRF-17-K6S1852",0,1,0,0,0,1,0,1
"tRF-17-K8Q2B52",2,4,5,6,12,7,3,6
"tRF-17-K91O7VF",0,0,0,0,0,0,0,1
"tRF-17-KE6KM8N",5,2,3,6,6,9,5,7
"tRF-17-KISBQO3",0,1,0,0,0,0,0,0
"tRF-17-KJ5R5N2",0,0,1,0,0,0,0,0
"tRF-17-KK5Y935",3,0,5,1,0,1,1,1
"tRF-17-KK91M35",0,1,0,0,0,0,0,0
"tRF-17-KKSWRNK",1,0,1,0,0,0,2,0
"tRF-17-KNR7VJJ",1,1,0,2,7,3,9,9
"tRF-17-KPQJ3KQ",1,1,0,1,1,0,2,2
"tRF-17-KQWYL1K",1,0,0,0,0,0,0,0
"tRF-17-KRYNW52",0,1,0,1,1,0,0,2
"tRF-17-KS01852",0,0,0,0,2,0,0,0
"tRF-17-KS8WP92",1,2,0,1,4,2,1,1
"tRF-17-KSP1852",18,45,15,30,75,73,32,20
"tRF-17-KSPM852",24,76,33,38,105,77,23,40
"tRF-17-KY4VXV2",2,3,1,1,4,2,0,3
"tRF-17-KYO9XEJ",0,1,0,0,0,0,0,0
"tRF-17-L13XZ5J",0,0,1,0,0,0,0,0
"tRF-17-L2RPM25",0,0,0,0,0,0,0,1
"tRF-17-L2RRM35",0,0,0,0,0,4,2,0
"tRF-17-L4KVH7J",0,0,0,1,0,0,0,0
"tRF-17-L61MQKQ",1,0,0,0,0,0,0,0
"tRF-17-L85DMKQ",1,0,1,0,0,0,1,0
"tRF-17-L85J3KQ",0,0,0,1,0,1,0,1
"tRF-17-L8K87SI",0,0,0,0,0,1,0,0
"tRF-17-L981PV4",0,0,1,0,0,0,0,0
"tRF-17-LB3KMB1",1,3,0,0,0,1,0,2
"tRF-17-LBRR33Q",0,0,1,0,0,0,0,0
