"","X.miRNA","precursor","SRR19241977","SRR19241978","SRR19241979","SRR19241980","SRR19241981","SRR19241982","SRR19241983","SRR19241984"
"2163","hsa-miR-615-3p","hsa-mir-615",594.92,1702.19,563.24,1984.83,1436.09,1462.65,984.41,1239.79
"2164","hsa-miR-616-5p","hsa-mir-616",0,0,0.53,0,0.65,0,0,0
"2165","hsa-miR-616-3p","hsa-mir-616",0,0.94,0.53,0,0,0,0,0
"2166","hsa-miR-6165","hsa-mir-6165",0,0,0,0,0,0,0,0
"2167","hsa-miR-617","hsa-mir-617",0,0,0,0,0,0,0,0
"2168","hsa-miR-618","hsa-mir-618",78.11,163.27,95.65,175.62,194.31,136.52,196.48,250.95
"2169","hsa-miR-619-5p","hsa-mir-619",7.48,3.75,12.29,1.39,2.62,7.22,12.03,5.97
"2170","hsa-miR-619-3p","hsa-mir-619",0,0,0,0,0,0,0,0
"2171","hsa-miR-620","hsa-mir-620",0,0,0,0,0,0,0,0
"2172","hsa-miR-621","hsa-mir-621",0,0,0,0,0,0,0,0
"2173","hsa-miR-622","hsa-mir-622",0,0,0,0,0,0,0,0
"2174","hsa-miR-623","hsa-mir-623",0,0,0,0,0,0,0,0
"2175","hsa-miR-624-5p","hsa-mir-624",0.47,0.94,2.67,1.39,1.96,0.6,0,1.49
"2176","hsa-miR-624-3p","hsa-mir-624",0,0,0,0,0,0,0,0
"2177","hsa-miR-625-5p","hsa-mir-625",3.27,4.69,2.67,4.18,4.58,3.61,2,5.97
"2178","hsa-miR-625-3p","hsa-mir-625",69.69,74.13,60.92,114.3,80.47,117.88,134.33,140.41
"2179","hsa-miR-626","hsa-mir-626",0,0,0,0,0,0,0,0
"2180","hsa-miR-627-5p","hsa-mir-627",0,0,0,0,0,0,0,0
"2181","hsa-miR-627-3p","hsa-mir-627",1.87,0.94,0.53,0,0.65,0,2,0.75
"2182","hsa-miR-628-5p","hsa-mir-628",105.7,144.51,125.58,117.08,96.18,81.19,131.32,132.94
"2183","hsa-miR-628-3p","hsa-mir-628",11.22,15.95,16.03,15.33,11.12,9.62,22.05,17.18
"2184","hsa-miR-629-5p","hsa-mir-629",193.63,151.08,176.35,170.05,190.39,153.96,234.57,237.5
"2185","hsa-miR-629-3p","hsa-mir-629",2.34,3.75,2.14,0,1.96,3.61,0,0.75
"2186","hsa-miR-630","hsa-mir-630",0,0,0,0,0,0,0,0
"2187","hsa-miR-631","hsa-mir-631",0,0,0,0,0,0,0,0
"2188","hsa-miR-632","hsa-mir-632",0,0,0,0,0,0,0,0
"2189","hsa-miR-633","hsa-mir-633",0,0,0,0,0,0,0,0
"2190","hsa-miR-634","hsa-mir-634",0,0,0,0,0,0,0,0
"2191","hsa-miR-635","hsa-mir-635",0,0,0,0,0,0,0,0
"2192","hsa-miR-636","hsa-mir-636",0.47,0,0.53,2.79,0.65,0.6,1,2.24
"2193","hsa-miR-637","hsa-mir-637",0,0,0,0,0,0,0,0
"2194","hsa-miR-638","hsa-mir-638",0,0,0,0,0,0,0,0
"2195","hsa-miR-639","hsa-mir-639",0,0,0,0,0,0,0,0
"2196","hsa-miR-640","hsa-mir-640",0,0,0,0,0,0,0,0
"2197","hsa-miR-641","hsa-mir-641",19.64,24.4,16.03,23.7,26.17,22.25,22.05,38.09
"2198","hsa-miR-642a-5p","hsa-mir-642a",0.94,4.69,1.6,2.79,2.62,1.2,3.01,5.23
"2199","hsa-miR-642a-3p","hsa-mir-642a",0.94,0.94,1.07,1.39,0.65,1.8,2,3.73
"2200","hsa-miR-642b-5p","hsa-mir-642b",0,0,0,0,0,0,0,0
"2201","hsa-miR-642b-3p","hsa-mir-642b",0,0,0,0,0,0,0,0
"2202","hsa-miR-643","hsa-mir-643",0.94,0,0.53,0,0,0,3.01,0
"2203","hsa-miR-644a","hsa-mir-644a",0,0,0,0,0,0,0,0
"2204","hsa-miR-645","hsa-mir-645",0,0,0,0,0,0,0,0
"2205","hsa-miR-646","hsa-mir-646",0,0,0,0,0,0,0,0
"2206","hsa-miR-647","hsa-mir-647",0,0,0,0,0,0,0,0
"2207","hsa-miR-648","hsa-mir-648",0,0,0,0,0,0,0,0
"2208","hsa-miR-649","hsa-mir-649",0,0,0,0,0,0,0,0
"2209","hsa-miR-6499-5p","hsa-mir-6499",0,0,0,0,0,0,0,0
"2210","hsa-miR-6499-3p","hsa-mir-6499",0,0,0,0,0,0,0,0
"2211","hsa-miR-650","hsa-mir-650",0,0,0,0,0,0,0,0
"2212","hsa-miR-6500-5p","hsa-mir-6500",0,0,0,0,0,0,0,0
"2213","hsa-miR-6500-3p","hsa-mir-6500",0,0,0,0,0,0,0,0
"2214","hsa-miR-6501-5p","hsa-mir-6501",0,0,0,0,0,0,0,0
"2215","hsa-miR-6501-3p","hsa-mir-6501",0,0,0,0,0,0,0,0
"2216","hsa-miR-6502-5p","hsa-mir-6502",0,0,0,0,0,0,0,0
"2217","hsa-miR-6502-3p","hsa-mir-6502",0,0,0,0,0,0,0,0
"2218","hsa-miR-6503-5p","hsa-mir-6503",0,0,0,0,0,0,0,0
"2219","hsa-miR-6503-3p","hsa-mir-6503",0,0,0,0,0,0,0,0.75
"2220","hsa-miR-6504-5p","hsa-mir-6504",0,0,0,0,0,0,0,0
"2221","hsa-miR-6504-3p","hsa-mir-6504",0,0,0,0,0,0,0,0
"2222","hsa-miR-6505-5p","hsa-mir-6505",8.89,5.63,3.74,16.73,7.2,7.82,7.02,9.71
"2223","hsa-miR-6505-3p","hsa-mir-6505",2.81,3.75,2.14,5.58,3.27,6.01,1,2.24
"2224","hsa-miR-6506-5p","hsa-mir-6506",0,0,0,0,0,0,0,0
"2225","hsa-miR-6506-3p","hsa-mir-6506",0,0,0,0,0,0,0,0
"2226","hsa-miR-6507-5p","hsa-mir-6507",0,0,0,0,0,0,0,0
"2227","hsa-miR-6507-3p","hsa-mir-6507",0,0,0,0,0,0,0,0
"2228","hsa-miR-6508-5p","hsa-mir-6508",0,0,0.53,0,0.65,0,0,0
"2229","hsa-miR-6508-3p","hsa-mir-6508",0,0,0,0,0,0,1,0
"2230","hsa-miR-6509-5p","hsa-mir-6509",0,0,0,0,0,0,0,0
"2231","hsa-miR-6509-3p","hsa-mir-6509",0.47,0,1.07,1.39,0,0,0,0.75
"2232","hsa-miR-651-5p","hsa-mir-651",25.72,24.4,26.18,25.09,28.13,26.46,19.05,23.15
"2233","hsa-miR-651-3p","hsa-mir-651",0,0,0,0,0,0,0,0
"2234","hsa-miR-6510-5p","hsa-mir-6510",0,0,0,0,0,0,0,0
"2235","hsa-miR-6510-3p","hsa-mir-6510",0,0,0,0,0,0,0,0
"2236","hsa-miR-6511a-5p","hsa-mir-6511a-1",0,0.94,0,1.39,0.65,1.2,0,0.75
"2237","hsa-miR-6511a-3p","hsa-mir-6511a-1",6.55,5.63,10.15,15.33,12.43,4.21,10.02,6.72
"2238","hsa-miR-6511a-5p","hsa-mir-6511a-2",0,0.94,0,1.39,0.65,1.2,0,0.75
"2239","hsa-miR-6511a-3p","hsa-mir-6511a-2",6.55,5.63,10.15,15.33,12.43,4.21,10.02,6.72
"2240","hsa-miR-6511a-5p","hsa-mir-6511a-3",0,0.94,0,1.39,0.65,1.2,0,0.75
"2241","hsa-miR-6511a-3p","hsa-mir-6511a-3",6.55,5.63,10.15,15.33,12.43,4.21,10.02,6.72
"2242","hsa-miR-6511a-5p","hsa-mir-6511a-4",0,0.94,0,1.39,0.65,1.2,0,0.75
"2243","hsa-miR-6511a-3p","hsa-mir-6511a-4",6.55,5.63,10.15,15.33,12.43,4.21,10.02,6.72
"2244","hsa-miR-6511b-5p","hsa-mir-6511b-1",0.94,0.94,0,1.39,2.62,1.2,1,1.49
"2245","hsa-miR-6511b-3p","hsa-mir-6511b-1",7.02,7.51,3.74,11.15,4.58,7.22,3.01,2.99
"2246","hsa-miR-6511b-5p","hsa-mir-6511b-2",0.94,0.94,0,1.39,2.62,1.2,1,1.49
"2247","hsa-miR-6511b-3p","hsa-mir-6511b-2",6.08,6.57,3.74,9.76,3.93,6.01,3.01,2.99
"2248","hsa-miR-6512-5p","hsa-mir-6512",0,0,0,0,0,0,0,0
"2249","hsa-miR-6512-3p","hsa-mir-6512",0,0,0,0,0,0,0,0
"2250","hsa-miR-6513-5p","hsa-mir-6513",0,0,0,0,0,0,0,0
"2251","hsa-miR-6513-3p","hsa-mir-6513",0,0,0,0,0,0,0,0
"2252","hsa-miR-6514-5p","hsa-mir-6514",1.87,2.82,1.6,2.79,0.65,1.2,3.01,0.75
"2253","hsa-miR-6514-3p","hsa-mir-6514",0.47,0,0,0,1.31,0,1,0
"2254","hsa-miR-6515-5p","hsa-mir-6515",1.87,0.94,0.53,0,1.96,1.8,1,0
"2255","hsa-miR-6515-3p","hsa-mir-6515",0,0,0,0,0,0,1,0.75
"2256","hsa-miR-6516-5p","hsa-mir-6516",13.56,12.2,11.76,13.94,12.43,18.64,29.07,23.15
"2257","hsa-miR-6516-3p","hsa-mir-6516",1.87,0.94,0.53,1.39,0,0.6,1,1.49
"2258","hsa-miR-652-5p","hsa-mir-652",0.47,0,1.6,1.39,3.27,2.41,3.01,2.99
"2259","hsa-miR-652-3p","hsa-mir-652",133.3,203.62,192.38,241.14,281.98,266.43,276.68,254.68
"2260","hsa-miR-6529-5p","hsa-mir-6529",0,0,0,0,0,0,0,0
"2261","hsa-miR-6529-3p","hsa-mir-6529",0,0,0,0,0,0,0,0
"2262","hsa-miR-653-5p","hsa-mir-653",0,0,2.67,0,3.93,3.61,0,0
"2263","hsa-miR-653-3p","hsa-mir-653",0,0.94,0.53,0,3.93,3.61,1,1.49
"2264","hsa-miR-654-5p","hsa-mir-654",2.34,0,1.6,1.39,1.96,1.8,1,0
"2265","hsa-miR-654-3p","hsa-mir-654",35.08,13.14,26.72,20.91,27.48,33.08,8.02,13.44
"2266","hsa-miR-655-5p","hsa-mir-655",0.47,0,0,0,0,0,0,0
"2267","hsa-miR-655-3p","hsa-mir-655",1.87,0,2.14,0,1.31,3.01,1,0.75
"2268","hsa-miR-656-5p","hsa-mir-656",0,0,0,0,0,0,0,0
"2269","hsa-miR-656-3p","hsa-mir-656",2.81,0.94,4.81,0,1.96,4.81,1,0.75
"2270","hsa-miR-657","hsa-mir-657",0,0,0,0,0,0,0,0
"2271","hsa-miR-658","hsa-mir-658",0,0,0,0,0,0,0,0
"2272","hsa-miR-659-5p","hsa-mir-659",1.4,3.75,1.6,1.39,2.62,0,6.01,5.97
"2273","hsa-miR-659-3p","hsa-mir-659",0.47,0,0,0,0,0,0,0
"2274","hsa-miR-660-5p","hsa-mir-660",15.43,12.2,25.65,15.33,17.66,18.64,63.15,51.53
"2275","hsa-miR-660-3p","hsa-mir-660",0,0,1.07,0,1.31,0,1,0
"2276","hsa-miR-661","hsa-mir-661",0,0,0,0,0,0,0,0
"2277","hsa-miR-662","hsa-mir-662",0,0,0,0,0,0,0,0
"2278","hsa-miR-663a","hsa-mir-663a",0,0,0.53,0,1.96,1.2,0,1.49
"2279","hsa-miR-663b","hsa-mir-663b",0,0,0,0,0,0,0,0
"2280","hsa-miR-664a-5p","hsa-mir-664a",13.56,11.26,8.02,19.51,9.16,6.01,18.04,12.7
"2281","hsa-miR-664a-3p","hsa-mir-664a",37.42,27.21,37.94,26.48,30.75,22.85,48.12,35.85
"2282","hsa-miR-664b-5p","hsa-mir-664b",0.94,0,0.53,1.39,0.65,0.6,1,2.99
"2283","hsa-miR-664b-3p","hsa-mir-664b",1.4,0,0.53,1.39,1.96,0.6,2,0.75
"2284","hsa-miR-665","hsa-mir-665",0,0,0,0,0,0,0,0
"2285","hsa-miR-668-5p","hsa-mir-668",0,0,0,0,0,0,0,0
"2286","hsa-miR-668-3p","hsa-mir-668",0.47,0,0.53,0,0.65,0,0,0
"2287","hsa-miR-670-5p","hsa-mir-670",0.94,1.88,1.07,1.39,1.96,3.01,2,1.49
"2288","hsa-miR-670-3p","hsa-mir-670",6.08,15.01,6.41,15.33,17.01,6.62,5.01,8.22
"2289","hsa-miR-671-5p","hsa-mir-671",18.71,28.15,22.98,34.85,18.97,22.25,13.03,16.43
"2290","hsa-miR-671-3p","hsa-mir-671",16.84,32.84,16.57,51.57,37.29,32.48,19.05,21.66
"2291","hsa-miR-6715a-3p","hsa-mir-6715a",0,0,0,0,0,0,0,0
"2292","hsa-miR-6715b-5p","hsa-mir-6715b",0,0,0,0,0,0,0,0
"2293","hsa-miR-6715b-3p","hsa-mir-6715b",0,0,0,0,0,0,0,0
"2294","hsa-miR-6716-5p","hsa-mir-6716",0,0,0,0,0,0,0,0
"2295","hsa-miR-6716-3p","hsa-mir-6716",3.27,0,0,2.79,5.23,3.61,2,0.75
"2296","hsa-miR-6717-5p","hsa-mir-6717",0,0,0,0,0,0,0,0
"2297","hsa-miR-6718-5p","hsa-mir-6718",0,0,0,0,0,0,0,0
"2298","hsa-miR-6719-3p","hsa-mir-6719",0,0,0,0,0,0,0,0
"2299","hsa-miR-6720-5p","hsa-mir-6720",0,0,0,0,0,0,0,0
"2300","hsa-miR-6720-3p","hsa-mir-6720",0.47,0,0,0,0,0,0,0
"2301","hsa-miR-6721-5p","hsa-mir-6721",2.81,1.88,3.21,2.79,4.58,4.81,11.03,4.48
"2302","hsa-miR-6722-5p","hsa-mir-6722",0,0,0,0,0,0,0,0
"2303","hsa-miR-6722-3p","hsa-mir-6722",0,0,0,0,0,0,0,0
"2304","hsa-miR-6724-5p","hsa-mir-6724-1",1.87,1.88,1.07,5.58,1.96,2.41,7.02,2.24
"2305","hsa-miR-6724-5p","hsa-mir-6724-2",1.87,1.88,1.07,5.58,1.96,2.41,7.02,2.24
"2306","hsa-miR-6724-5p","hsa-mir-6724-3",1.87,1.88,1.07,5.58,1.96,2.41,7.02,2.24
"2307","hsa-miR-6724-5p","hsa-mir-6724-4",1.87,1.88,1.07,5.58,1.96,2.41,7.02,2.24
"2308","hsa-miR-6726-5p","hsa-mir-6726",0,0,0,1.39,0,0,1,0
"2309","hsa-miR-6726-3p","hsa-mir-6726",0.47,1.88,0,1.39,1.31,1.2,1,3.73
"2310","hsa-miR-6727-5p","hsa-mir-6727",0,0,0,0,0,0,0,0
"2311","hsa-miR-6727-3p","hsa-mir-6727",0,0,0,0,0,0,0,0
"2312","hsa-miR-6728-5p","hsa-mir-6728",0,0,0,0,0,0,0,0
"2313","hsa-miR-6728-3p","hsa-mir-6728",0,0,0,0,0,0.6,0,0
"2314","hsa-miR-6729-5p","hsa-mir-6729",0,0,0,0,0,0,0,0
"2315","hsa-miR-6729-3p","hsa-mir-6729",0,0,0,1.39,0,0,0,0
"2316","hsa-miR-6730-5p","hsa-mir-6730",0.47,0,0,0,0,0,0,0
"2317","hsa-miR-6730-3p","hsa-mir-6730",0,0,0,0,0,0,0,0
"2318","hsa-miR-6731-5p","hsa-mir-6731",0,0,0,0,0,0,0,0
"2319","hsa-miR-6731-3p","hsa-mir-6731",0,0,0,0,0,0,0,0
"2320","hsa-miR-6732-5p","hsa-mir-6732",0,0,0,0,0,0,0,0
"2321","hsa-miR-6732-3p","hsa-mir-6732",0,0,0,0,0,0,0,0
"2322","hsa-miR-6733-5p","hsa-mir-6733",0.94,1.88,0.53,1.39,1.31,1.2,2,0.75
"2323","hsa-miR-6733-3p","hsa-mir-6733",0,0,0,1.39,0,0.6,2,0
"2324","hsa-miR-6734-5p","hsa-mir-6734",0,0,0,0,0,0.6,0,0
"2325","hsa-miR-6734-3p","hsa-mir-6734",0.47,0,0,0,0,0,0,0.75
"2326","hsa-miR-6735-5p","hsa-mir-6735",0,0.94,0,0,0,0.6,0,0
"2327","hsa-miR-6735-3p","hsa-mir-6735",0.47,0,0,0,0,0,0,0.75
"2328","hsa-miR-6736-5p","hsa-mir-6736",0.47,0,1.07,0,1.31,0.6,1,0
"2329","hsa-miR-6736-3p","hsa-mir-6736",0,0,0,0,0,0,0,0
"2330","hsa-miR-6737-5p","hsa-mir-6737",0,0,0,0,0,0,0,0
"2331","hsa-miR-6737-3p","hsa-mir-6737",0,0,0,0,0,0,0,0
"2332","hsa-miR-6738-5p","hsa-mir-6738",0,0,0,0,0,0,0,0
"2333","hsa-miR-6738-3p","hsa-mir-6738",2.34,0,1.6,0,0,0,0,0
"2334","hsa-miR-6739-5p","hsa-mir-6739",0.47,0,0,0,0,0,0,0
"2335","hsa-miR-6739-3p","hsa-mir-6739",0.94,1.88,1.6,0,0,1.2,1,0
"2336","hsa-miR-6740-5p","hsa-mir-6740",0,0,0,0,0.65,0,0,0
"2337","hsa-miR-6740-3p","hsa-mir-6740",0,0,0,0,0.65,0,0,0
"2338","hsa-miR-6741-5p","hsa-mir-6741",0.47,0,0,0,0,0.6,0,0
"2339","hsa-miR-6741-3p","hsa-mir-6741",0.94,0.94,0,0,1.31,0,1,1.49
"2340","hsa-miR-6742-5p","hsa-mir-6742",0,0,0,0,0,0,0,0
"2341","hsa-miR-6742-3p","hsa-mir-6742",0,0,0,0,0,0,0,0
"2342","hsa-miR-6743-5p","hsa-mir-6743",0,0,0,0,0,0,0,0
"2343","hsa-miR-6743-3p","hsa-mir-6743",0,0,0,0,0,0,0,0
"2344","hsa-miR-6744-5p","hsa-mir-6744",0,0,0,0,0,0,0,0
"2345","hsa-miR-6744-3p","hsa-mir-6744",0,0,0,0,0,0,0,0
"2346","hsa-miR-6745","hsa-mir-6745",0,0,0,0,0,0,0,0
"2347","hsa-miR-6746-5p","hsa-mir-6746",0.94,0.94,0,0,0,0,0,0.75
"2348","hsa-miR-6746-3p","hsa-mir-6746",0,0,0,0,0.65,0,1,0
"2349","hsa-miR-6747-5p","hsa-mir-6747",0,0,0,0,0,0,0,0
"2350","hsa-miR-6747-3p","hsa-mir-6747",1.4,6.57,1.07,4.18,1.96,1.2,4.01,2.99
"2351","hsa-miR-6748-5p","hsa-mir-6748",0,0,0,0,0,0.6,0,0
"2352","hsa-miR-6748-3p","hsa-mir-6748",0,0,0,0,1.31,0,0,0
"2353","hsa-miR-6749-5p","hsa-mir-6749",0,0,0,0,0,0,0,0
"2354","hsa-miR-6749-3p","hsa-mir-6749",0,0,0,0,0,0,0,0
"2355","hsa-miR-675-5p","hsa-mir-675",0,0,0,0,0,0.6,0,0
"2356","hsa-miR-675-3p","hsa-mir-675",0,0.94,0,0,0,0.6,0,0
"2357","hsa-miR-6750-5p","hsa-mir-6750",0,0,0,0,0,0,0,0
"2358","hsa-miR-6750-3p","hsa-mir-6750",0,0,0,0,0,0,0,0.75
"2359","hsa-miR-6751-5p","hsa-mir-6751",0,0,0,1.39,0,0,0,0
"2360","hsa-miR-6751-3p","hsa-mir-6751",0,0,0,0,0,0,0,0
"2361","hsa-miR-6752-5p","hsa-mir-6752",0,0,0,0,0,0,0,0
"2362","hsa-miR-6752-3p","hsa-mir-6752",0,0,0,0,0.65,0,0,0
"2363","hsa-miR-6753-5p","hsa-mir-6753",0,0,0,0,0,0,0,0
"2364","hsa-miR-6753-3p","hsa-mir-6753",0,0,0,0,0,0,0,0
"2365","hsa-miR-6754-5p","hsa-mir-6754",0,0,0,0,0.65,0,0,0
"2366","hsa-miR-6754-3p","hsa-mir-6754",0,0,0,0,0,0,0,0
"2367","hsa-miR-6755-5p","hsa-mir-6755",0.94,1.88,0,1.39,0.65,0,3.01,1.49
"2368","hsa-miR-6755-3p","hsa-mir-6755",0,0,0,0,0,0,1,0
"2369","hsa-miR-6756-5p","hsa-mir-6756",0,0,0,0,0,0,0,0
"2370","hsa-miR-6756-3p","hsa-mir-6756",0,0,0,0,0,0,0,0
"2371","hsa-miR-6757-5p","hsa-mir-6757",0,0,0,0,0,0,0,0
"2372","hsa-miR-6757-3p","hsa-mir-6757",0,0,0,0,0,0,0,0
"2373","hsa-miR-6758-5p","hsa-mir-6758",0,0,0,0,0,0,2,0.75
"2374","hsa-miR-6758-3p","hsa-mir-6758",0,0.94,1.6,1.39,0.65,0,0,0
"2375","hsa-miR-6759-5p","hsa-mir-6759",0,0,0,0,0,0,0,0
"2376","hsa-miR-6759-3p","hsa-mir-6759",0,0,0,0,0,0,0,0
"2377","hsa-miR-676-5p","hsa-mir-676",0,0,0,0,0,0,0,0
"2378","hsa-miR-676-3p","hsa-mir-676",1.87,2.82,2.14,0,1.96,2.41,4.01,5.97
"2379","hsa-miR-6760-5p","hsa-mir-6760",0,0,0,0,0,0,0,0
"2380","hsa-miR-6760-3p","hsa-mir-6760",0,0.94,0,0,0,0,0,0
"2381","hsa-miR-6761-5p","hsa-mir-6761",1.4,0.94,0,1.39,0,0.6,1,0
"2382","hsa-miR-6761-3p","hsa-mir-6761",0.47,0,0,0,0,0,0,0
"2383","hsa-miR-6762-5p","hsa-mir-6762",0.47,0,0,0,0,0,0,0
"2384","hsa-miR-6762-3p","hsa-mir-6762",0,0,0,0,0,0,0,0
"2385","hsa-miR-6763-5p","hsa-mir-6763",0.47,0.94,0.53,2.79,0,0.6,2,0
"2386","hsa-miR-6763-3p","hsa-mir-6763",0,0.94,0,0,0,0,0,0
"2387","hsa-miR-6764-5p","hsa-mir-6764",0,0.94,0,0,0,0,1,0
"2388","hsa-miR-6764-3p","hsa-mir-6764",0,0,0.53,0,0.65,0,0,0
"2389","hsa-miR-6765-5p","hsa-mir-6765",0,0,0,0,0,0,0,0
"2390","hsa-miR-6765-3p","hsa-mir-6765",0,0,0,0,0,0,0,0
"2391","hsa-miR-6766-5p","hsa-mir-6766",0.47,0,0,0,0.65,0,0,0
"2392","hsa-miR-6766-3p","hsa-mir-6766",0,0,0,0,0,0,0,0
"2393","hsa-miR-6767-5p","hsa-mir-6767",0.47,0,0,0,0.65,0.6,0,1.49
"2394","hsa-miR-6767-3p","hsa-mir-6767",0,0,0,0,0.65,0,0,0
"2395","hsa-miR-6768-5p","hsa-mir-6768",0,0,0,0,0,0,0,0
"2396","hsa-miR-6768-3p","hsa-mir-6768",0,0,0,0,0,0,0,0
"2397","hsa-miR-6769a-5p","hsa-mir-6769a",0,0,0,0,0,0,0,0
"2398","hsa-miR-6769a-3p","hsa-mir-6769a",0,0,0.53,0,0,0,0,0
"2399","hsa-miR-6769b-5p","hsa-mir-6769b",0,0,0,0,0,0,0,0
"2400","hsa-miR-6769b-3p","hsa-mir-6769b",0,0.94,0,0,0,0,0,0
"2401","hsa-miR-6770-5p","hsa-mir-6770-1",0.47,0,1.07,0,0,0.6,2,0
"2402","hsa-miR-6770-3p","hsa-mir-6770-1",1.87,6.57,0,1.39,1.96,1.8,1,2.24
"2403","hsa-miR-6770-5p","hsa-mir-6770-2",0.47,0,1.07,0,0,0.6,2,0
"2404","hsa-miR-6770-3p","hsa-mir-6770-2",1.87,6.57,0,1.39,1.96,1.8,1,2.24
"2405","hsa-miR-6770-5p","hsa-mir-6770-3",0.47,0,1.07,0,0,0.6,2,0
"2406","hsa-miR-6770-3p","hsa-mir-6770-3",1.87,6.57,0,1.39,1.96,1.8,1,2.24
"2407","hsa-miR-6771-5p","hsa-mir-6771",0,0,0,0,0,0,0,0
"2408","hsa-miR-6771-3p","hsa-mir-6771",0,0,0,0,0,0,0,0
"2409","hsa-miR-6772-5p","hsa-mir-6772",0,0,0,0,0,0,0,0
"2410","hsa-miR-6772-3p","hsa-mir-6772",0.94,0,0,0,0.65,0.6,2,0
"2411","hsa-miR-6773-5p","hsa-mir-6773",0,0,0,0,0,0,0,0
"2412","hsa-miR-6773-3p","hsa-mir-6773",0,0,0,0,0,0,0,0
"2413","hsa-miR-6774-5p","hsa-mir-6774",0,0,0,0,0,0,0,0
"2414","hsa-miR-6774-3p","hsa-mir-6774",0,0,0,0,0,0,0,0
"2415","hsa-miR-6775-5p","hsa-mir-6775",0,0,0,0,0,0,0,0
"2416","hsa-miR-6775-3p","hsa-mir-6775",0,0.94,0,0,0,0,0,0
"2417","hsa-miR-6776-5p","hsa-mir-6776",0,0,0,0,0,0,0,0
"2418","hsa-miR-6776-3p","hsa-mir-6776",0,0,0,0,0,0,0,0.75
"2419","hsa-miR-6777-5p","hsa-mir-6777",0,0.94,0,1.39,0,0,1,0
"2420","hsa-miR-6777-3p","hsa-mir-6777",0,0,0,0,0,0,0,0.75
"2421","hsa-miR-6778-5p","hsa-mir-6778",0,0,0,0,0,0,0,0
"2422","hsa-miR-6778-3p","hsa-mir-6778",0.47,0,0,0,0,0,0,0
"2423","hsa-miR-6779-5p","hsa-mir-6779",0,0,0,0,0,0,0,0
"2424","hsa-miR-6779-3p","hsa-mir-6779",0,0,0,0,0,0,0,0
"2425","hsa-miR-6780a-5p","hsa-mir-6780a",0.94,0,0.53,0,0,0.6,2,2.24
"2426","hsa-miR-6780a-3p","hsa-mir-6780a",0,0,0,0,0,0.6,0,0
"2427","hsa-miR-6780b-5p","hsa-mir-6780b",0,0,0,0,0,0,0,0
"2428","hsa-miR-6780b-3p","hsa-mir-6780b",0.47,2.82,0,0,0,0.6,0,0
"2429","hsa-miR-6781-5p","hsa-mir-6781",0,0,0,0,0,0,0,0
"2430","hsa-miR-6781-3p","hsa-mir-6781",0,0,0,0,0,0,0,0
"2431","hsa-miR-6782-5p","hsa-mir-6782",0,0,0,0,0,0,0,0
"2432","hsa-miR-6782-3p","hsa-mir-6782",0,0.94,0,1.39,0.65,0,1,0.75
"2433","hsa-miR-6783-5p","hsa-mir-6783",0,0,0,0,0,0,0,0
"2434","hsa-miR-6783-3p","hsa-mir-6783",0,0,0,1.39,0,0.6,0,0
"2435","hsa-miR-6784-5p","hsa-mir-6784",0,0,0,0,0,0,0,0
"2436","hsa-miR-6784-3p","hsa-mir-6784",0,0,0,0,0,0,0,0
"2437","hsa-miR-6785-5p","hsa-mir-6785",0.47,0,0,1.39,0,0,0,0
"2438","hsa-miR-6785-3p","hsa-mir-6785",0,0,0,0,0,0,0,0
"2439","hsa-miR-6786-5p","hsa-mir-6786",0,0,0,0,0,0,0,0
"2440","hsa-miR-6786-3p","hsa-mir-6786",0.47,0,0.53,0,0.65,0,0,0
"2441","hsa-miR-6787-5p","hsa-mir-6787",0,0,0,0,0,0,0,0
"2442","hsa-miR-6787-3p","hsa-mir-6787",0,0,0,0,0,0,0,0
"2443","hsa-miR-6788-5p","hsa-mir-6788",0,0,0,0,0,0,1,0
"2444","hsa-miR-6788-3p","hsa-mir-6788",0,0.94,0,1.39,0,0,1,0.75
"2445","hsa-miR-6789-5p","hsa-mir-6789",0,0,0,0,0,0,0,0
"2446","hsa-miR-6789-3p","hsa-mir-6789",0,0,0,0,0,0,2,0
"2447","hsa-miR-6790-5p","hsa-mir-6790",0,0,0,0,0,0,0,0
"2448","hsa-miR-6790-3p","hsa-mir-6790",0,0,0,0,0,0,0,0
"2449","hsa-miR-6791-5p","hsa-mir-6791",0,0,0,0,0,0,0,0
"2450","hsa-miR-6791-3p","hsa-mir-6791",0,0,0,0,0,0,0,0
"2451","hsa-miR-6792-5p","hsa-mir-6792",0,0,0,0,0,0,0,0
"2452","hsa-miR-6792-3p","hsa-mir-6792",0,0.94,0.53,0,0,0,0,0
"2453","hsa-miR-6793-5p","hsa-mir-6793",0,0,0,0,0,0,0,0
"2454","hsa-miR-6793-3p","hsa-mir-6793",0,0,0,0,0,0,0,0
"2455","hsa-miR-6794-5p","hsa-mir-6794",1.4,1.88,0.53,4.18,0.65,1.2,2,0
"2456","hsa-miR-6794-3p","hsa-mir-6794",0,0,0,2.79,1.31,1.2,1,0
"2457","hsa-miR-6795-5p","hsa-mir-6795",0,0,0,0,0,0,0,0
"2458","hsa-miR-6795-3p","hsa-mir-6795",0,0,0,0,0,0,0,0
"2459","hsa-miR-6796-5p","hsa-mir-6796",0,0,0,0,0,0,0,0
"2460","hsa-miR-6796-3p","hsa-mir-6796",0,0,0,0,0,0,0,0
"2461","hsa-miR-6797-5p","hsa-mir-6797",0,0,0,0,0,0,0,0
